,Unnamed: 0,Block,Lot,Building_Class,Tax_Class,Building_Count,DOF_Gross_Square_Footage,Address,BoroughName,BBL,ENERGY STAR Score,LetterScore,latitude,longitude,NTA
219,487,234,17,O5,4,1,46700,211 CENTRE STREET,MANHATTAN,1002340017,81,B,40.719375,-73.999035,SoHo
220,492,188,7503,R0,2,1,96504,53 NORTH MOORE STREET,MANHATTAN,1001887503,9,D,40.720087,-74.008897,Tribeca
221,494,431,31,D4,2,1,120605,43 AVENUE A,MANHATTAN,1004310031,60,C,40.723898,-73.985291,East Village
222,495,432,7502,R0,2,1,25586,89 AVENUE A,MANHATTAN,1004327502,24,D,40.725402,-73.984194,East Village
223,496,238,7502,R0,2,1,47551,217 GRAND STREET,MANHATTAN,1002387502,28,D,40.718749,-73.99598,Chinatown
224,497,190,7504,R0,2,1,174625,27 NORTH MOORE STREET,MANHATTAN,1001907504,49,D,40.719941,-74.007446,Tribeca
225,498,192,1,O4,4,1,1092665,16 WALKER STREET,MANHATTAN,1001920001,94,A,40.67181,-73.680444,Central Valley Stream
226,499,244,19,D4,2,1,124600,605 WATER STREET,MANHATTAN,1002440019,31,D,40.711042,-73.984371,Lower East Side
227,502,195,27,D1,2,1,46900,84 WHITE STREET,MANHATTAN,1001950027,67,C,40.71765,-74.002076,Chinatown
228,505,441,7504,R0,2,1,138170,433 EAST 13 STREET,MANHATTAN,1004417504,80,B,40.730127,-73.981556,East Village
229,509,201,18,O5,4,1,39224,164 CANAL STREET,MANHATTAN,1002010018,0,F,40.716414,-73.997223,Chinatown
230,510,445,14,D7,2,1,114700,88 EAST 4 STREET,MANHATTAN,1004450014,74,B,40.725892,-73.988987,East Village
231,511,274,7501,R0,2,1,32802,48 MARKET STREET,MANHATTAN,1002747501,18,D,40.711971,-73.994185,Two Bridges
232,512,203,17,HR,4,1,31000,140 HESTER STREET,MANHATTAN,1002030017,62,C,40.717322,-73.995803,Chinatown
233,515,212,7503,R0,2,1,90918,1 YORK STREET,MANHATTAN,1002127503,7,D,40.721349,-74.005532,Tribeca
234,516,216,1,O9,4,2,1594289,388 GREENWICH STREET,MANHATTAN,1002160001,85,A,40.7206,-74.010718,Tribeca
235,517,217,7501,R0,2,1,100984,79 LAIGHT STREET,MANHATTAN,1002177501,85,A,40.72213,-74.010837,Tribeca
236,519,220,7502,R0,2,1,101560,28 LAIGHT STREET,MANHATTAN,1002207502,30,D,40.721978,-74.007159,Tribeca
237,520,452,54,D4,2,1,25818,205 EAST 10 STREET,MANHATTAN,1004520054,49,D,40.729753,-73.986117,East Village
238,521,222,7501,R0,2,1,74867,28 VESTRY STREET,MANHATTAN,1002227501,37,D,40.722762,-74.008481,Tribeca
239,523,206,7501,R0,2,1,62567,123 BAXTER STREET,MANHATTAN,1002067501,63,C,40.718181,-73.998779,Little Italy
240,526,279,40,W1,0,1,66860,2 HENRY STREET,MANHATTAN,1002790040,70,B,40.700972,-73.991452,Brooklyn Heights
241,528,459,32,D9,2,1,36720,57 2 AVENUE,MANHATTAN,1004590032,41,D,40.725867,-73.989881,East Village
242,529,209,1,K4,4,1,29343,277 CANAL STREET,MANHATTAN,1002090001,33,D,40.719326,-74.001501,SoHo
243,535,463,7501,R0,2,1,32163,63 COOPER SQUARE,MANHATTAN,1004637501,1,D,40.729053,-73.990033,East Village
244,536,211,29,H1,4,1,160545,370 CANAL STREET,MANHATTAN,1002110029,45,D,40.720795,-74.004253,Tribeca
245,539,212,7504,R0,2,1,278746,50 VARICK STREET,MANHATTAN,1002127504,0,F,40.721105,-74.006387,Tribeca
246,541,232,6,O5,4,1,27000,446 BROADWAY,MANHATTAN,1002320006,100,A,40.72032,-74.00092,SoHo
247,544,467,22,D4,2,1,56845,226 EAST 12 STREET,MANHATTAN,1004670022,90,A,40.731309,-73.986851,East Village
248,545,467,25,D6,2,1,65602,232 EAST 12 STREET,MANHATTAN,1004670025,48,D,40.731213,-73.986622,East Village
249,546,222,7503,R0,2,1,261896,443 GREENWICH STREET,MANHATTAN,1002227503,98,A,40.723251,-74.009434,Tribeca
250,548,238,3,O5,4,1,34500,122 MOTT STREET,MANHATTAN,1002380003,3,D,40.718176,-73.996805,Chinatown
251,551,244,40,I9,4,1,60417,621 WATER STREET,MANHATTAN,1002440040,0,F,40.711236,-73.983611,Lower East Side
252,552,474,30,O5,4,1,57305,483 BROADWAY,MANHATTAN,1004740030,75,B,42.889102,-78.855724,Ellicott
253,554,255,1,D6,2,5,644053,45 PIKE STREET,MANHATTAN,1002550001,0,F,40.712115,-73.992013,Lower East Side
254,556,474,7508,R0,2,1,36132,465 BROOME STREET,MANHATTAN,1004747508,0,F,40.722402,-74.001336,SoHo
255,558,260,1,D9,2,10,513000,636 WATER STREET,MANHATTAN,1002600001,0,F,40.712449,-73.982296,Lower East Side
256,559,260,75,D3,2,8,382500,668 WATER STREET,MANHATTAN,1002600075,0,F,40.712498,-73.981804,Lower East Side
257,561,263,8,D4,2,2,923000,453 FDR DRIVE,MANHATTAN,1002630008,57,C,40.712602,-73.978187,Lower East Side
258,562,267,10,K1,4,1,25127,280 HENRY STREET,MANHATTAN,1002670010,31,D,40.6918,-73.995872,Brooklyn Heights
259,566,486,11,O6,4,1,65972,84 WOOSTER STREET,MANHATTAN,1004860011,68,C,40.723859,-74.001251,SoHo
260,568,490,7502,R0,2,1,80657,10 SULLIVAN STREET,MANHATTAN,1004907502,13,D,40.72464,-74.004012,SoHo
261,570,233,17,O5,4,1,26388,151 GRAND STREET,MANHATTAN,1002330017,0,F,40.720042,-73.999296,SoHo
262,572,289,1,W1,0,2,146500,33 BOWERY,MANHATTAN,1002890001,76,B,40.714898,-73.996366,Chinatown
263,573,233,26,O6,4,1,129135,148 LAFAYETTE STREET,MANHATTAN,1002330026,70,B,40.719379,-73.999906,SoHo
264,574,497,9,K4,4,1,96000,546 BROADWAY,MANHATTAN,1004970009,35,D,40.723512,-73.998214,SoHo
265,575,500,11,O5,4,1,52526,120 WOOSTER STREET,MANHATTAN,1005000011,56,C,40.725031,-74.000271,SoHo
266,576,279,7502,R0,2,1,58293,11 EAST BROADWAY,MANHATTAN,1002797502,52,D,40.713301,-73.997459,Chinatown
267,577,501,1,O5,4,1,28964,413 WEST BROADWAY,MANHATTAN,1005010001,0,F,40.724826,-74.00151,SoHo
268,579,502,7501,R0,2,1,41799,426 WEST BROADWAY,MANHATTAN,1005027501,15,D,40.725319,-74.001469,SoHo
269,580,281,1,O6,4,1,33234,2 EAST BROADWAY,MANHATTAN,1002810001,29,D,40.713553,-73.997557,Chinatown
270,581,281,6,K4,4,1,28055,16 EAST BROADWAY,MANHATTAN,1002810006,1,D,40.713597,-73.997163,Chinatown
271,582,504,14,D0,2,1,32738,196 AVENUE OF THE AMERICAS,MANHATTAN,1005040014,41,D,40.726383,-74.003182,SoHo
272,585,283,24,D7,2,1,74453,10 RUTGERS STREET,MANHATTAN,1002830024,47,D,40.71376,-73.990351,Chinatown
273,586,284,7503,R0,2,1,50673,173 EAST BROADWAY,MANHATTAN,1002847503,6,D,40.713839,-73.989532,Lower East Side
274,587,238,7501,R0,2,1,92559,128 MOTT STREET,MANHATTAN,1002387501,72,B,40.718423,-73.996659,Chinatown
275,589,521,45,D7,2,1,187368,303 ELIZABETH STREET,MANHATTAN,1005210045,90,A,40.725142,-73.993285,NoHo
276,592,525,29,O9,4,1,28500,116 WEST HOUSTON STREET,MANHATTAN,1005250029,75,B,40.72767,-74.000962,Greenwich Village
277,593,243,56,D4,2,2,251500,645 WATER STREET,MANHATTAN,1002430056,31,D,40.711204,-73.982371,Lower East Side
278,596,528,12,I6,4,1,64260,214 WEST HOUSTON STREET,MANHATTAN,1005280012,2,D,40.728625,-74.004434,West Village
279,601,530,7509,R0,2,1,45884,363 LAFAYETTE STREET,MANHATTAN,1005300017,73,B,40.727036,-73.993632,NoHo
280,604,311,13,D4,2,4,1025341,357 GRAND STREET,MANHATTAN,1003110013,0,F,40.712409,-73.955571,Williamsburg
281,607,323,1,D3,2,18,2948300,288 DELANCEY STREET,MANHATTAN,1003230001,0,F,40.716595,-73.979414,Lower East Side
282,608,274,7502,R0,2,1,74881,148 MADISON STREET,MANHATTAN,1002747502,3,D,40.712293,-73.992857,Two Bridges
283,609,331,65,D4,2,1,299510,500 GRAND STREET,MANHATTAN,1003310065,57,C,40.710824,-73.951278,Williamsburg
284,610,331,200,G1,4,1,98862,275 DELANCEY STREET,MANHATTAN,1003310200,57,C,40.71559,-73.980253,Lower East Side
285,611,542,25,D4,2,1,54924,290 AVENUE OF THE AMERICAS,MANHATTAN,1005420025,80,B,40.730033,-74.001784,Greenwich Village
286,612,336,5,D3,2,1,98052,15 BIALYSTOKER PLACE,MANHATTAN,1003360005,75,B,40.715845,-73.983082,Lower East Side
287,613,544,1,O6,4,3,101936,393 LAFAYETTE STREET,MANHATTAN,1005440001,32,D,40.727975,-73.992833,NoHo
288,614,544,13,O6,4,1,57729,419 LAFAYETTE STREET,MANHATTAN,1005440013,67,C,40.728723,-73.992185,NoHo
289,615,544,65,D6,2,1,128300,2 COOPER SQUARE,MANHATTAN,1005440065,2,D,40.727283,-73.991709,NoHo
290,616,345,17,D1,2,1,57128,331 EAST HOUSTON STREET,MANHATTAN,1003450017,0,F,40.720774,-73.982602,Lower East Side
291,617,303,25,H3,4,1,40529,61 CHRYSTIE STREET,MANHATTAN,1003030025,26,D,40.716627,-73.994968,Chinatown
292,618,303,27,O5,0,1,41872,55 CHRYSTIE STREET,MANHATTAN,1003030027,84,B,40.716534,-73.994846,Chinatown
293,619,303,7502,R0,2,1,44673,77 BOWERY,MANHATTAN,1003037502,43,D,40.716641,-73.9956,Chinatown
294,621,559,9,D6,2,1,184646,137 4 AVENUE,MANHATTAN,1005590009,15,D,40.679638,-73.981237,Park Slope
295,622,345,7501,R0,2,1,39643,154 ATTORNEY STREET,MANHATTAN,1003457501,58,C,40.720398,-73.983196,Lower East Side
296,624,345,7502,R0,2,1,68396,196 STANTON STREET,MANHATTAN,1003457502,90,A,40.719876,-73.983017,Lower East Side
297,625,346,1,D1,2,1,137909,50 NORFOLK STREET,MANHATTAN,1003460001,20,D,40.716688,-73.988081,Lower East Side
298,628,559,7501,R0,2,1,105525,108 3 AVENUE,MANHATTAN,1005597501,35,D,40.91294,-73.81053,Parkside
299,630,561,45,D4,2,1,98609,35 EAST 9 STREET,MANHATTAN,1005610045,75,B,40.732008,-73.993662,Greenwich Village
300,631,561,7502,R0,2,1,148128,28 EAST 10 STREET,MANHATTAN,1005617502,47,D,40.64773,-73.970713,Flatbush
301,632,562,14,O6,4,1,25894,60 EAST 11 STREET,MANHATTAN,1005620014,56,C,40.732808,-73.992411,Greenwich Village
302,634,562,44,D6,2,1,45496,25 EAST 10 STREET,MANHATTAN,1005620044,60,C,40.647872,-73.970322,Flatbush
303,636,564,54,D4,2,1,135315,120 4 AVENUE,MANHATTAN,1005640054,39,D,40.680855,-73.981017,Gowanus
304,638,280,7501,R0,2,1,30254,17 EAST BROADWAY,MANHATTAN,1002807501,49,D,40.568281,-74.127098,Richmondtown
305,639,569,3,D4,2,1,45248,45 5 AVENUE,MANHATTAN,1005690003,95,A,40.734217,-73.994697,Greenwich Village
306,641,315,45,N2,4,1,44122,228 EAST BROADWAY,MANHATTAN,1003150045,0,F,40.714597,-73.986715,Lower East Side
307,642,321,1,D4,2,3,1231250,570 GRAND STREET,MANHATTAN,1003210001,57,C,40.714251,-73.9792,Lower East Side
308,644,331,1,D4,2,1,216200,504 GRAND STREET,MANHATTAN,1003310001,90,A,40.714739,-73.982183,Lower East Side
309,645,331,120,D4,2,2,532006,530 GRAND STREET,MANHATTAN,1003310120,57,C,40.714494,-73.981134,Lower East Side
310,646,331,140,W1,0,1,62725,285 DELANCEY ST SOUTH,MANHATTAN,1003310140,88,A,40.715298,-73.979968,Lower East Side
311,647,574,5,D5,2,1,41296,450 AVENUE OF THE AMERICAS,MANHATTAN,1005740005,41,D,40.735052,-73.998297,Greenwich Village
312,650,338,1,D6,2,4,478858,60 PITT STREET,MANHATTAN,1003380001,0,F,40.717684,-73.982401,Lower East Side
313,652,341,75,C7,2,1,27350,157 BROOME STREET,MANHATTAN,1003410075,0,F,40.716524,-73.985235,Lower East Side
314,654,343,50,D5,2,1,99911,203 RIVINGTON STREET,MANHATTAN,1003430050,57,C,40.718363,-73.983014,Lower East Side
315,656,344,13,D1,2,1,47910,195 STANTON STREET,MANHATTAN,1003440013,91,A,42.88879,-78.845667,Johnson
316,657,353,57,C7,2,1,25650,131 RIVINGTON STREET,MANHATTAN,1003530057,58,C,40.719469,-73.986627,Lower East Side
317,659,353,7501,R0,2,1,50563,103 NORFOLK STREET,MANHATTAN,1003537501,17,D,40.71882,-73.987335,Lower East Side
318,660,353,7503,R0,2,1,34261,115 NORFOLK STREET,MANHATTAN,1003537503,58,C,40.71924,-73.987036,Lower East Side
319,662,576,56,D4,2,1,44586,31 WEST 12 STREET,MANHATTAN,1005760056,99,A,40.735281,-73.995751,Greenwich Village
320,664,577,71,O3,4,1,86117,55 WEST 13 STREET,MANHATTAN,1005770071,0,F,40.736451,-73.996578,Greenwich Village
321,667,372,16,D1,2,1,29940,286 EAST 3 STREET,MANHATTAN,1003720016,50,D,40.721291,-73.97996,East Village
322,668,372,18,D1,2,1,37767,290 EAST 3 STREET,MANHATTAN,1003720018,50,D,40.72117,-73.979855,East Village
323,669,288,15,W1,0,1,84888,287 HENRY STREET,MANHATTAN,1002880015,96,A,40.691897,-73.995439,Brooklyn Heights
324,673,373,51,D3,2,1,41244,299 EAST 3 STREET,MANHATTAN,1003730051,91,A,40.721271,-73.979203,East Village
325,675,590,7502,R0,2,1,83935,9 BARROW STREET,MANHATTAN,1005907502,36,D,40.732689,-74.002343,West Village
326,676,591,40,D7,2,1,43128,317 BLEECKER STREET,MANHATTAN,1005910040,1,D,40.733039,-74.003946,West Village
327,681,595,41,D4,2,1,25159,474 GREENWICH STREET,MANHATTAN,1005950041,0,F,40.724494,-74.009632,Tribeca
328,682,378,1,Y2,4,1,120040,126 AVENUE C,MANHATTAN,1003780001,0,F,40.640195,-73.978024,Kensington
329,683,595,59,D0,0,1,45648,533 CANAL STREET,MANHATTAN,1005950059,0,F,40.72523,-74.009771,SoHo
330,684,378,10,D6,2,1,34728,710 EAST 9 STREET,MANHATTAN,1003780010,42,D,40.724971,-73.977497,East Village
331,685,378,7501,R0,2,1,25615,399 EAST 8 STREET,MANHATTAN,1003787501,24,D,40.723932,-73.976352,East Village
332,686,378,17,C1,0,4,64907,720 EAST 9 STREET,MANHATTAN,1003780017,0,F,40.631151,-73.968529,Midwood
333,688,300,8,K4,4,1,32000,50 ELDRIDGE STREET,MANHATTAN,1003000008,0,F,40.716057,-73.992925,Chinatown
334,689,597,62,O6,4,1,193813,323 HUDSON STREET,MANHATTAN,1005970062,82,B,42.898959,-78.882405,Allen
335,690,381,38,W1,0,1,54656,730 EAST 12 STREET,MANHATTAN,1003810038,93,A,40.726378,-73.975183,East Village
336,691,301,3,W1,0,1,196082,100 HESTER STREET,MANHATTAN,1003010003,79,B,40.716455,-73.993533,Chinatown
337,692,379,53,D1,2,1,44876,717 EAST 9 STREET,MANHATTAN,1003790053,43,D,40.631238,-73.968069,Midwood
338,693,384,7503,R0,2,1,42752,310 EAST HOUSTON STREET,MANHATTAN,1003847503,3,D,40.721468,-73.983147,East Village
339,696,387,20,C9,2,1,32946,620 EAST 5 STREET,MANHATTAN,1003870020,0,F,40.72345,-73.981345,East Village
340,698,392,10,W1,4,1,93420,350 EAST 10 STREET,MANHATTAN,1003920010,0,F,40.726596,-73.979525,East Village
341,699,393,14,D5,2,1,30750,610 EAST 11 STREET,MANHATTAN,1003930014,62,C,40.727102,-73.978866,East Village
342,700,387,157,C1,2,1,25200,619 EAST 5 STREET,MANHATTAN,1003870157,75,B,40.72357,-73.981079,East Village
343,701,393,56,D1,2,1,38520,355 EAST 10 STREET,MANHATTAN,1003930056,32,D,40.72667,-73.97918,East Village
344,702,390,11,I7,4,1,97000,308 EAST 8 STREET,MANHATTAN,1003900011,0,F,40.642486,-73.971664,Kensington
345,703,390,24,D1,2,1,29232,334 EAST 8 STREET,MANHATTAN,1003900024,36,D,40.724804,-73.979244,East Village
346,704,397,7503,R0,2,1,169482,250 EAST HOUSTON STREET,MANHATTAN,1003977503,9,D,40.722162,-73.985346,East Village
347,705,343,7501,R0,2,1,56354,78 RIDGE STREET,MANHATTAN,1003437501,80,B,40.71774,-73.983712,Lower East Side
348,707,620,19,D4,2,1,92998,350 BLEECKER STREET,MANHATTAN,1006200019,98,A,40.701138,-73.915014,Bushwick
349,711,402,15,D9,2,1,36705,144 EAST 7 STREET,MANHATTAN,1004020015,87,A,40.725615,-73.982759,East Village
350,712,348,40,D6,2,1,38498,90 CLINTON STREET,MANHATTAN,1003480040,70,B,40.718315,-73.985354,Lower East Side
351,718,629,13,C7,2,1,25100,344 WEST 14 STREET,MANHATTAN,1006290013,57,C,40.740455,-74.004592,West Village
352,719,629,7503,R0,2,2,126277,345 WEST 13 STREET,MANHATTAN,1006297503,20,D,40.739958,-74.004901,West Village
353,721,406,48,D9,2,1,29960,531 EAST 12 STREET,MANHATTAN,1004060048,0,F,40.728557,-73.979815,East Village
354,723,407,7504,R0,2,1,66823,524 EAST 14 STREET,MANHATTAN,1004077504,59,C,40.729722,-73.979165,East Village
355,724,399,44,D1,2,1,35550,185 EAST 3 STREET,MANHATTAN,1003990044,94,A,40.723224,-73.983666,East Village
356,725,633,24,G1,0,1,39628,738 GREENWICH STREET,MANHATTAN,1006330024,0,F,40.735169,-74.007074,West Village
357,726,409,7502,R0,2,2,176960,242 BROOME STREET,MANHATTAN,1004097502,33,D,40.717846,-73.988991,Lower East Side
358,727,400,31,D6,2,1,71334,542 EAST 5 STREET,MANHATTAN,1004000031,56,C,40.72393,-73.982452,East Village
359,728,410,4,K4,4,1,33546,130 ORCHARD STREET,MANHATTAN,1004100004,0,F,40.719614,-73.989357,Lower East Side
360,730,636,49,K4,4,1,25902,403 WEST STREET,MANHATTAN,1006360049,0,F,40.733694,-74.009933,West Village
361,731,410,48,H1,4,1,59000,107 RIVINGTON STREET,MANHATTAN,1004100048,13,D,40.719891,-73.988029,Lower East Side
362,732,353,7504,R0,2,1,55157,100 NORFOLK STREET,MANHATTAN,1003537504,66,C,40.718655,-73.987117,Lower East Side
363,733,411,45,D1,0,6,34904,148 LUDLOW STREET,MANHATTAN,1004110045,48,D,40.92389,-73.903228,Ludlow
364,734,411,58,D5,0,2,30870,152 LUDLOW STREET,MANHATTAN,1004110058,0,F,40.72084,-73.987847,Lower East Side
365,738,413,51,K4,4,1,29465,314 GRAND STREET,MANHATTAN,1004130051,46,D,40.712722,-73.957003,Williamsburg
366,740,695,15,D6,2,1,300000,527 WEST 23 STREET,MANHATTAN,1006950015,33,D,40.748383,-74.005414,Chelsea
367,741,695,7504,R0,2,1,53455,231 10 AVENUE,MANHATTAN,1006957504,70,B,40.748238,-74.003993,Chelsea
368,743,696,20,K4,4,1,27066,513 WEST 24 STREET,MANHATTAN,1006960020,0,F,40.748785,-74.004442,Chelsea
369,744,698,61,O5,4,1,29922,544 WEST 27 STREET,MANHATTAN,1006980061,74,B,40.750896,-74.004366,Chelsea
370,745,372,41,D7,2,1,131660,310 EAST 2ND STREET,MANHATTAN,1003720041,21,D,40.720235,-73.978953,East Village
371,746,699,7502,R0,2,1,127715,540 WEST 28 STREET,MANHATTAN,1006997502,96,A,40.751494,-74.003776,Chelsea
372,747,372,60,D7,2,1,80500,280 EAST 2 STREET,MANHATTAN,1003720060,72,B,40.644611,-73.97875,Kensington
373,749,421,44,D3,2,1,38880,174 FORSYTH STREET,MANHATTAN,1004210044,11,D,40.721491,-73.990945,Lower East Side
374,751,714,31,D1,2,4,298470,430 WEST 17 STREET,MANHATTAN,1007140031,0,F,40.743315,-74.005356,Chelsea
375,752,373,23,D9,2,1,27042,340 EAST 4 STREET,MANHATTAN,1003730023,0,F,40.721556,-73.978701,East Village
376,753,717,77,D7,2,1,68260,460 WEST 20 STREET,MANHATTAN,1007170077,1,D,40.745602,-74.005321,Chelsea
377,755,719,29,D1,2,1,26800,421 WEST 21 STREET,MANHATTAN,1007190029,98,A,40.745741,-74.003206,Chelsea
378,756,425,4,H2,4,1,79408,189 BOWERY,MANHATTAN,1004250004,13,D,40.720612,-73.993568,Lower East Side
379,757,373,64,I5,4,1,26793,279 EAST 3 STREET,MANHATTAN,1003730064,16,D,40.645177,-73.977618,Kensington
380,758,374,20,W1,0,1,73224,333 EAST 4 STREET,MANHATTAN,1003740020,84,B,40.721785,-73.978712,East Village
381,759,721,7,D9,2,10,975170,415 WEST 23 STREET,MANHATTAN,1007210007,83,B,40.746937,-74.001952,Chelsea
382,761,722,43,D6,2,1,30500,241 9 AVENUE,MANHATTAN,1007220043,21,D,40.747717,-74.000657,Chelsea
383,762,431,14,W1,0,1,79726,121 EAST 3 STREET,MANHATTAN,1004310014,78,B,40.724411,-73.986251,East Village
384,764,376,7501,R0,2,1,121049,79 AVENUE D,MANHATTAN,1003767501,88,A,40.722875,-73.9768,East Village
385,765,742,7501,R0,2,1,52698,305 WEST 18 STREET,MANHATTAN,1007427501,83,B,40.742557,-74.001173,Chelsea
386,766,304,35,C7,2,1,26965,75 CHRYSTIE STREET,MANHATTAN,1003040035,2,D,40.717191,-73.994518,Chinatown
387,767,377,26,D4,2,1,30018,390 EAST 8 STREET,MANHATTAN,1003770026,21,D,40.640473,-73.971266,Kensington
388,768,410,7501,R0,2,1,114394,101 LUDLOW STREET,MANHATTAN,1004107501,20,D,40.719297,-73.988886,Lower East Side
389,769,309,22,D3,2,1,26300,51 LUDLOW STREET,MANHATTAN,1003090022,62,C,40.552612,-74.178755,Arden Heights
390,770,377,7503,R0,2,1,122439,101 AVENUE D,MANHATTAN,1003777503,52,D,40.723411,-73.976406,East Village
391,771,745,7502,R0,2,1,210014,360 WEST 22 STREET,MANHATTAN,1007457502,75,B,40.745542,-74.001406,Chelsea
392,772,310,7503,R0,2,1,27576,55 HESTER STREET,MANHATTAN,1003107503,54,D,40.715755,-73.990143,Chinatown
393,773,411,7504,R0,2,1,26214,153 ESSEX STREET,MANHATTAN,1004117504,0,F,40.720871,-73.987183,Lower East Side
394,774,325,1,C4,2,1,77910,140 BARUCH PLACE,MANHATTAN,1003250001,0,F,40.718569,-73.976272,Lower East Side
395,776,341,70,D4,2,3,231417,131 BROOME STREET,MANHATTAN,1003410070,5,D,40.716094,-73.984473,Lower East Side
396,777,753,78,D6,2,1,46000,342 9 AVENUE,MANHATTAN,1007530078,51,D,40.75061,-73.998063,Chelsea
397,778,343,43,I6,4,1,121800,80 RIDGE STREET,MANHATTAN,1003430043,94,A,40.717981,-73.983545,Lower East Side
398,779,344,17,D4,2,1,27299,129 RIDGE STREET,MANHATTAN,1003440017,0,F,40.719568,-73.982998,Lower East Side
399,780,754,78,O6,4,1,338962,362 9 AVENUE,MANHATTAN,1007540078,91,A,40.751126,-73.99772,Chelsea
400,781,412,7501,R0,2,1,199408,180 ORCHARD STREET,MANHATTAN,1004127501,26,D,40.721789,-73.988241,Lower East Side
401,782,344,7501,R0,2,1,44089,50 CLINTON STREET,MANHATTAN,1003447501,27,D,40.719582,-73.984694,Lower East Side
402,783,761,7,E1,4,1,26350,349 WEST 37 STREET,MANHATTAN,1007610007,65,C,40.75508,-73.994157,Hell's Kitchen
403,784,761,20,D5,2,1,48843,325 WEST 37 STREET,MANHATTAN,1007610020,100,A,40.754731,-73.993035,Hell's Kitchen
404,787,764,51,D3,2,1,38330,222 WEST 15 STREET,MANHATTAN,1007640051,74,B,40.739575,-74.000465,Chelsea
405,789,385,19,D7,2,1,31025,228 EAST 3 STREET,MANHATTAN,1003850019,67,C,40.722019,-73.982053,East Village
406,790,346,95,C7,2,1,26377,384 GRAND STREET,MANHATTAN,1003460095,3,D,40.716397,-73.987668,Lower East Side
407,792,348,36,H3,4,1,48002,150 DELANCEY STREET,MANHATTAN,1003480036,23,D,40.718186,-73.986231,Lower East Side
408,795,767,43,D6,2,1,46812,128 7 AVENUE,MANHATTAN,1007670043,49,D,40.7342,-74.00271,West Village
409,796,767,54,O6,4,1,167210,218 WEST 18 STREET,MANHATTAN,1007670054,66,C,40.74122,-73.999089,Chelsea
410,798,385,7501,R0,2,1,51716,254 EAST 2 STREET,MANHATTAN,1003857501,63,C,40.721249,-73.981355,East Village
411,799,350,69,D1,2,1,31455,155 ATTORNEY STREET,MANHATTAN,1003500069,69,C,40.720597,-73.983617,Lower East Side
412,801,387,1,W1,0,1,142826,600 EAST 6 STREET,MANHATTAN,1003870001,63,C,40.724232,-73.981387,East Village
413,803,770,48,D4,2,1,25123,210 WEST 21 STREET,MANHATTAN,1007700048,53,D,40.74303,-73.997347,Chelsea
414,804,362,1,D6,2,6,458591,134 AVENUE D,MANHATTAN,1003620001,0,F,40.724507,-73.975073,East Village
415,805,362,10,D3,2,6,380833,132 AVENUE D,MANHATTAN,1003620010,0,F,40.724373,-73.975135,East Village
416,806,367,1,D3,2,8,610785,152 AVENUE D,MANHATTAN,1003670001,0,F,40.724993,-73.974701,East Village
417,807,772,56,D6,2,1,152342,208 WEST 23 STREET,MANHATTAN,1007720056,72,B,40.744108,-73.996439,Chelsea
418,808,374,25,D1,2,1,49792,734 EAST 5 STREET,MANHATTAN,1003740025,0,F,40.722133,-73.978238,East Village
419,809,778,7501,R0,2,1,73371,261 WEST 28 STREET,MANHATTAN,1007787501,35,D,40.748466,-73.9958,Chelsea
420,811,779,39,O4,4,1,143845,350 7 AVENUE,MANHATTAN,1007790039,72,B,40.748159,-73.99291,Chelsea
421,812,779,41,O6,4,1,127488,352 7 AVENUE,MANHATTAN,1007790041,71,B,40.748281,-73.992821,Chelsea
